segmento;codigo;produto;segmento_telefone;segmento_blip
INCÊNDIO E ILUMINAÇÃO;461;ACIONAMENTO MONOFÁSICO - ENDEREÇÁVEL * 220V - 10A - RT11 - R;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AMB 3201;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AMB 3202;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AMC 320;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AMC 420;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AMC 421 - Acionador manual convencional sem sirene;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AMC 422 - Acionador manual convencional com sirene;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ACIONADOR MANUAL CONVENCIONAL;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AME 320;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AME 520;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ACIONADOR MANUAL ENDEREÇÁVEL SEM SIRENE;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ACIONADOR MANUAL ENDEREÇÁVEL COM SIRENE;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ACIONADOR MANUAL ENDEREÇÁVEL;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;466;AS 1010;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ASPIRAÇÃO ASD 535-3;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AUD. VISUAL CONV. IP 20;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AUD. VISUAL CONV. IP 55;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AUDIO VISUAL ENDEREÇÁVEL ANTI CORROSIVO IP66;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AUDIO VISUAL ENDEREÇÁVEL IP55 24VCC;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AUDIO VISUAL ENDEREÇÁVELIP20 24VCC;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AUDIO VISUAL IP 20;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AUDIO VISUAL VALKYRIE - IP44;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AVISADOR SON. SECURILINE;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;AVISADOR SONORO 90dB - SLIM;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BA 300;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BALIZ ROTA IP55;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BASE PLACA DE SAÍDA ACRÍLICA;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BASE PLC DE SAÍDA LED;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BASE PLC DE SAÍDA LED 24V;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BL. AUT. LED 2X5W;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 1000/2000;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 102;comunicacao_hibrido;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 1200;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 1202;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Bloco de Iluminação de emergência 1200 lúmens para área externa;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 201;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 2200;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 2202;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 3000;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 400;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 544;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 548;seguranca_alarmes_sensores;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLA 600;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;BLC AUT.30 LEDS;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CABO BLINDADO PARA DETECÇÃO DE INCÊNDIO 2x0,75;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CABO BLINDADO PARA DETECÇÃO DE INCÊNDIO 2x1,0;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CABO BLINDADO PARA DETECÇÃO DE INCÊNDIO 2x1,5;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CABO BLINDADO PARA DETECÇÃO DE INCÊNDIO 2x2,5;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CABO BLINDADO PARA DETECÇÃO DE INCÊNDIO 4x( 2x0,75 2x1,5);controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CABO BLINDADO PARA DETECÇÃO DE INCÊNDIO 4x( 2x0,75 2x1,5) ip55;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CAIXA FILTRO P/ ASPIRAÇÃO TH;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ALARME DE INCÊNDIO 4 LAÇOS - SLIM;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ALARME DE INCÊNDIO CONVENCIONAL SFP 512;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ALARME DE INCÊNDIO INC 9441 - 1 TOQUE;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ALARME DE INCÊNDIO INC 9441 - 4 TOQUE;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ALARME DE INCÊNDIO MÓDULAR - INC 2000;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ALARME INCÊNDIO CIE 1125/1250/2500;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE DETECÇÃO LINEAR DE CALOR - AD;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ILUMINAÇÃO;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE PRESSURIZÃO DE AR - WIND;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DETEÇÃO POR ASPIRAÇÃO - 1 RML ASD 535-3;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL ILUMINAÇÃO LUME 1000W;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL ILUMINAÇÃO LUME 12V;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL ILUMINAÇÃO LUME 2000W;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL LUME- 2000W;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL SCP-2020;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL SCP-520;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ALARME INCÊNDIO;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CIE 1060;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CIE 1250;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CIE 2500;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CNTRL ILUM. 1000W- SEMPRE ACESO;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR DE AMÔNIA;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR DE FUMAÇA AUTONOMO GENIUS;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR DE FUMAÇA ORB F32 (ORBIS);controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR DE FUMAÇA ORB-F32 - Módulo Externo (ORBIS);controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR DE GAS ENDEREÇÁVEL - DGE 9441;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR MCP545 (SECURIFIRE);controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR MUILTICRITERIO (ORBIS);controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR SDAI DFR001 ROHS;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR TERMOVELOCIMÉTRICO ORB T32 (ORBIS);controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFA 620 - Detector de fumaça autônomo;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFA 623 - Detector de fumaça autônomo;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFC 320;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFC 420;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFC 420 UN;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFC 421 UN;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFE 320;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFE 420;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFE 520;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFE 521;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DFL 3100;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR DE FUMAÇA LINEAR;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR DE FUMAÇA LINEAR;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR DE FUMAÇA LINEAR;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DTC 420;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DTC 420 UN;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DTC 421 UN;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DTE 320;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DTE 520;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DTE 521;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;FBS 25PC;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;FBS25PC -1029;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;FILTRO DE LINHA;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;FNA 520;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;FONTE ASD 535;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;FONTE AUXILIAR (FON 1000);controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;FONTE AUXILIAR CENTRAL NH-485 - AMPLIFICADORA * NH-485;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GER AER DISP TEMP STX 250T C/SUP INOX;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GER AER DISP TEMP STX 30T C/SUP INOX;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GER AER DISP TEMP STX 500T C/SUP INOX;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GER AER DISP TEMP STX 60T C/SUP INOX;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GER.AER. STX 1000E;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GER.AER. STX 1500E;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GER.AER. STX 2500E;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GER.AER.DISP.ELET. STX 2500E C/SUP INOX;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GERADOR DE AEROSOL STX;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GSCONTROL - DISCADORA CELLCONTROL SMS I/O;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;GW 521;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector de fumaça Smart;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector de Gás Smart;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;IDL 520;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;IDL 521;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector de Monóxido de Carbono Smart;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ILUME EMBUTIR - LED 5W IP20;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ILUME LED -5W -24V-IP20;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ILUME LUMIN CENT;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;IP54;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;IP55;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;IP66 - 4x 100 LUMENS;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;KIT FAROL 2X55W 24Vcc;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;KIT FAROL LED 2x10W 24V;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;KIT. SUP. AEROSOL STX250/500;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LDE 30L;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LEA 101;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMINÁRIA DE EMERGÊNCIA DE 30 LEDS;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMINÁRIA DE EMERGÊNCIA AUTÔNOMA;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LEA 31;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMIN. LED - IP20 - 24V- 400 LUMENS;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMIN. LED - IP20 - 24V- 800 LUMENS;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMIN. LED 800 LUMENS 24V - IP66;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMIN. LED 8x100 BIVOLT IP66;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMINAR LUM IP20;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMINAR-LUM IP 55;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMINÁRIA - PL9W - LMC 219;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMINARIA SOBREPOR IP-20 24VCC - LED 16 X 1W;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;LUMINARIAS DE EMERGÊNCIA;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MDI 520;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MDI 521;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MDZ 521;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MIO 520;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MIO 521;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MÓD. COMUNICAÇÃO SECURIFIRE P/ ASD-XLM 35;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MOD. DISPARO AEROSOL SAIDA CLASSE B;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MOD. EXT. 1 ZONA SFP-EXT1P;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MÓDULO DE ENDEREÇAMENTO - IP55 MOD. ME 9441;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MÓDULO DE ENDEREÇAMENTO 9441;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MODULO FINAL DE LINHA;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;ACIONADOR MANUAL - MI-WCP-R/I/SF;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Acionador Manual Rearmável Ender c/ Isolador MI-MCP-FLEX-I;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Acionador Manual Rearmável Ender IP67 MI-WCP-R/I/SF;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Acionador Manual Rearmável Ender MI-MCP-FLEX;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Avisador Audiovisual Endereçavel Analógico MI-WSS-PR-N;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Avisador Sonoro Endereçavel Analógico MI-WSO-PR-N;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Caixa de Montagem M200E-SMB;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Caixa de Montagem para Acion Manual SR1T;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Caixa de Proteção em Dutos DNRE;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Cartão de Comunicação em Rede DXCNET 795-099;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Cartão de Comunicação RS232/DXC 795-122;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Cartão de Comunicação RS232/DXC 795-122;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Cartão de expansão de 2 laços DXC 795-111;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Central Alarme Incêndio 1 laço - DxC1;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;CENTRAL DE ALARME - DxC2;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Conversor de Dados USB/DXc 020-891;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR - MI-FHSE-S2-IV;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;DETECTOR - MI-PSE-S2-IV;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector de Fumaçae Temperatura Ender Analógico MI-PTSE-S2-I;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector de Temperatura Ender Analógico MI-FHSE-S2-IV;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector Linear de Fumaça endereçavel MI-LPB2-S2I;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector Optico de Fumaça Convencional ECO1003 A;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector Óptico de Fumaça Ender Analógico MI-PSE-S2-IV;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector Térmico 58°C Convencional ECO1005T A;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector Térmico 78°C Ender Analógico MI-HTSE-S2-IV;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector Termovelocimétrico 58°C Convencional ECO1005 A;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Detector Termovelocimétrico 58°C End. MI-RHSE-S2-IV;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Entrebase Audiovisual Endereçável Analógica MI-BSS-PC-N;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Micro Módulo Monitor Ender Analógico MI-MM3E-S3;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Módulo de 2 Entradas e 1 Saída Ender Analógico MI-D2ICMO;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Módulo de Comando Endereçavel Analógico MI-DCMO;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MÓDULO ISOLADOR - MI-DISO;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Módulo Isolador MI-DISO;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;MÓDULO MONITOR - MI-DMMI;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Redirecionador de Informação RS232/IP TG-IP-1;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;REPETIDOR - ZXR-A;controle_acesso_incendio_iluminacao;Incêndio e Iluminação
